Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
20200607,KY,11287,5628,1205,,417,16,19,452,,3550,1167,6486,3634,470,357,74,,8,,,9,,22,13,413,44
20200607,LA,42816,,,,,,,,,42816,,,42816,2936,1217,1510,,21,1,2,,18,161,53,2392,491
20200607,MA,103436,29893,9619,19239,2068,,,,5068,37547,19239,46648,37547,7316,5369,607,490,190,,,,504,153,490,6670,153
20200607,MD,57973,11319,16593,15040,1093,,,,2882,11046,15040,31887,11046,2749,1173,1143,262,107,,,,32,32,262,2455,32
20200607,ME,2570,1558,526,,36,6,1,11,53,379,71,1924,575,99,85,1,,,,,,1,12,0,79,20
20200607,MI,64413,23952,18991,,1427,237,,4574,3447,11785,4508,41224,18679,5895,3027,2345,,76,19,,96,113,219,117,4833,943
20200607,MN,27866,9704,6148,,1827,229,71,536,3527,5844,5958,15580,6348,1186,715,76,,35,13,1,6,11,329,30,771,385
20200607,MO,14553,6316,4525,,,,,343,934,2425,1298,9696,3557,809,466,287,,,,,7,19,28,18,695,95
20200607,MP,27,,,,,,,,,27,,,,2,,,,,,,,,2,,,
20200607,MS,17270,4814,9333,978,59,812,,,588,686,978,13671,2621,817,345,420,13,0,34,,,3,2,13,761,43
20200607,MT,545,462,2,,1,69,,,4,7,30,489,26,0,,,,,,,,,,,,
20200607,NC,35546,13788,7078,,677,231,96,,3720,9956,10049,14427,11070,996,585,327,,13,6,3,,42,20,65,903,28
20200607,ND,2861,,,,,,,,,2861,,,,72,,,,,,,,,72,,,
20200607,NE,15634,,,,,,,,,15634,,,,188,,,,,,,,,188,,,
20200607,NH,5043,2751,248,373,116,,,,269,1286,373,3384,1286,286,164,6,8,2,,,,13,93,8,185,93
20200607,NJ,164164,33159,16090,28271,4770,,,,11074,70800,28271,65093,70800,12176,6449,2218,2445,683,,,,192,378,2445,9542,378
20200607,NM,8940,1020,192,2308,57,4925,,,,438,2308,6194,438,396,,,,,,,,,396,,,
20200607,NV,9649,2424,773,2231,698,58,,,,3465,2231,3953,3465,438,204,55,69,66,3,,,,41,69,328,41
20200607,NY,378097,,,,,,,,,378097,,,,26006,7900,5788,6143,1563,,,,1763,2849,6143,17014,2849
20200607,OH,38476,19655,9517,,1132,42,102,1520,2885,3623,2896,26693,8887,2377,1850,418,,21,,,33,19,34,45,2272,60
20200607,OK,7150,4650,667,,218,472,,,294,849,1428,4644,1078,348,269,27,,2,24,,,8,18,11,302,35
20200607,OR,4808,2161,125,,159,104,82,84,1369,724,1594,2522,692,164,122,6,,7,3,2,2,11,11,17,131,16
20200607,PA,75592,21375,9399,,1123,,,,486,43209,5800,14700,55092,5943,4245,1216,,142,,,,283,57,336,5550,57
20200607,PR,4985,,,,,,,,,4985,,,,142,,,,,,,,,142,,,
20200607,RI,15441,4052,1399,5009,,,,287,416,4278,5009,6154,4278,772,507,37,69,,,,0,7,152,69,551,152
20200607,SC,14286,4965,5086,,242,,,,968,3144,1602,8384,4298,546,256,224,,5,,,,5,54,10,430,105
20200607,SD,5438,1701,924,944,634,604,,,631,0,944,4494,0,65,,,,,,,,,65,,,
20200607,TN,26381,11315,5858,,441,,,,3837,4930,6273,12673,7435,418,231,142,,8,,,,22,15,32,358,28
20200607,TX,74978,4174,2413,6034,503,,,,97,61757,6034,7187,61757,1830,269,85,171,13,,,,5,1287,171,372,1287
20200607,UT,12066,4283,410,,295,398,473,,1358,1402,4921,5743,1402,121,,,,,,,,,121,,,
20200607,VA,50681,15733,6988,,,,,,11394,16566,16606,16554,17521,1472,820,300,,,,,,176,176,142,1063,267
20200607,VI,71,,,,,,,,,71,,,,6,,,,,,,,,6,,,
20200607,VT,1063,916,74,,26,2,,,11,34,27,927,109,55,52,,,2,,,,1,0,0,55,0
20200607,WA,23729,6327,1091,6931,1202,236,446,306,320,6870,6931,9928,6870,1159,778,35,119,105,12,10,15,23,62,119,978,62
20200607,WI,20835,10820,3976,,783,220,,,2700,2336,6981,11309,2545,647,441,161,,17,9,,,8,11,68,564,15
20200607,WV,2144,1691,146,,,,,,307,0,,,,84,58,3,,,,,,,23,,,
20200607,WY,734,355,8,83,5,248,,,18,54,83,634,54,17,8,,1,,8,,,,1,1,15,1
20200603,AK,505,301,14,,49,54,15,16,12,44,41,404,60,10,5,0,,2,2,1,0,0,0,0,10,0
20200603,AL,18851,7031,7774,,85,,,,805,3154,1666,12958,4224,653,330,286,,3,,,,8,26,12,564,77
20200603,AR,8067,3816,2515,,80,27,346,,628,655,1356,6711,655,142,80,46,,1,,3,,8,,5,133,4
20200603,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,
20200603,AZ,22223,5195,773,5235,230,3143,,,629,7018,5235,9970,7018,981,465,29,159,12,183,,,17,116,159,706,116
20200603,CA,117687,16402,4298,44975,7387,173,652,638,8626,34536,44975,38176,34536,4361,1395,414,1631,613,14,31,26,32,205,1631,2525,205
20200603,CO,27060,9281,1580,10196,719,140,110,170,248,4611,10196,12248,4611,1494,935,102,292,53,8,5,10,8,76,292,1121,76
20200603,CT,43091,14814,5573,7766,633,,,,232,13927,7766,14814,13927,3989,2908,592,339,41,,,,16,65,339,2908,65
20200603,DC,9016,1364,4164,,106,26,22,,2281,1053,2372,5010,1634,473,52,356,54,7,,,,4,0,54,419,0
20200603,DE,9712,2809,2565,2724,149,,,,487,978,2724,6010,978,375,226,99,24,1,,,,4,21,24,330,21
20200603,FL,58764,15738,11289,20658,,,,,2189,8890,20658,27229,10877,2566,1290,534,578,,,,,84,80,578,1808,180
20200603,GA,48894,12264,15559,6476,704,37,33,,965,12856,6476,24637,17781,2123,948,1033,88,31,3,4,,5,11,88,2008,27
20200603,GU,179,6,,,84,,82,,4,3,,,,5,,,,,,,,,5,,,5
20200603,HI,653,200,6,,224,,109,54,12,48,,,,17,,,,,,,,,17,,,
20200603,IA,20373,12021,2241,,1833,,,,4278,,5501,11613,3260,574,453,28,,28,,,,63,,34,464,74
20200603,ID,2990,1548,53,,44,44,9,137,332,817,671,1409,909,83,80,1,,2,,,,,0,4,79,0
20200603,IL,123830,24128,20506,39339,3556,193,301,,4496,31311,39339,53180,31311,5621,2441,1646,1094,266,8,5,,42,42,1094,4408,119
20200603,IN,35712,15998,4856,,535,,,,6571,7785,4106,12070,19534,2032,1324,314,,8,,,,247,136,38,1127,867
20200603,KS,10170,6291,995,,639,63,,,275,1907,4393,4007,1770,222,148,61,,5,1,,,1,6,24,188,10
20200603,KY,10410,5376,1049,,382,12,15,408,,3168,1110,5908,3392,450,321,69,,7,,,8,,45,12,370,68
20200603,LA,41133,,,,,,,,,41133,,,,2870,1217,1510,,21,1,2,,18,101,53,2392,425
20200603,MA,101592,26921,9244,18692,1930,,,,4673,40128,18692,42768,40128,7152,2989,350,464,128,,,,228,2982,464,3695,2982
20200603,MD,54982,10757,15856,14155,1048,,,,2765,10401,14155,30426,10401,2641,1118,1085,245,104,,,,33,56,245,2340,56
20200603,ME,2418,1459,453,,35,4,,11,49,407,65,1740,613,95,,,,,,,,,95,,,
20200603,MI,58035,21472,17990,,1160,290,,4062,2901,9285,4062,36562,17410,5570,2840,2228,,55,27,,111,111,222,111,4567,891
20200603,MN,25870,8995,5797,,1582,208,44,505,3185,5554,5254,14535,6081,1086,665,66,,30,13,1,6,8,307,26,704,356
20200603,MO,13767,5884,4299,,,,,331,846,2396,1166,9109,3491,786,452,276,,,,,6,19,30,16,672,96
20200603,MP,24,,,,,,,,,24,,,,2,,,,,,,,,2,,,
20200603,MS,16322,4570,8805,923,57,772,,,527,668,923,12834,2565,782,333,401,10,0,33,,,3,2,10,733,39
20200603,MT,525,446,2,,1,58,,,4,14,25,470,30,0,,,,,,,,,,,,
20200603,NC,30777,12165,6571,,629,214,86,,2998,8114,8390,13028,9359,939,523,303,,12,6,3,,41,51,56,730,153
20200603,ND,2679,,,,,,,,,2679,,,,66,,,,,,,,,66,,,
20200603,NE,14866,,,,,,,,,14866,,,,187,,,,,,,,,187,,,
20200603,NH,4795,2617,232,338,114,,,,263,1231,338,3226,1231,265,147,4,8,2,,,,12,92,8,165,92
20200603,NJ,162068,32150,15671,27358,4597,,,,10975,71317,27358,63393,71317,11880,6092,2114,2229,617,,,,377,902,2229,9200,902
20200603,NM,8140,969,192,1978,51,4640,,,,310,1978,5852,310,375,,,,,,,,,375,,,
20200603,NV,8935,2141,699,2491,683,46,,,,2875,2491,3569,2875,429,198,52,66,63,3,,,,74,66,316,74
20200603,NY,374085,,,,,,,,,374085,,,,24079,7814,5750,6015,1573,,,,1728,1199,6015,16865,1199
20200603,OH,36792,18790,9139,,1018,42,97,1395,2722,3589,2694,25264,8834,2299,1807,392,,20,,,26,16,36,42,2198,59
20200603,OK,6805,4435,639,,188,429,,,279,835,1374,4486,945,341,264,27,,2,23,,,8,17,10,300,31
20200603,OR,4399,2115,119,,152,94,76,78,1293,472,1502,2462,435,159,114,6,,7,3,1,2,11,15,16,119,24
20200603,PA,73405,20563,9071,,1082,,,,463,42226,5000,13100,55305,5742,3958,1116,,133,,,,257,278,304,5160,278
20200603,PR,4023,,,,,,,,,4023,,,,140,,,,,,,,,140,,,
20200603,RI,15219,4052,1399,5009,,,,287,416,4056,5009,6154,4056,742,507,37,69,,,,0,7,122,69,551,122
20200603,SC,12651,4588,4812,,223,,,,783,2354,1359,7931,3360,518,244,204,,4,,,,4,59,9,404,109
20200603,SD,5162,1595,917,903,599,541,,,607,0,903,4259,0,62,,,,,,,,,62,,,
20200603,TN,24822,10589,5472,,423,,,,3546,4792,5613,11937,7272,388,214,131,,7,,,,21,15,28,333,27
20200603,TX,68271,4130,2389,5981,501,,,,96,55174,5981,7116,55174,1734,183,67,123,6,,,,1,1354,123,257,1354
20200603,UT,10497,3873,332,,255,351,416,,1216,1031,4190,5276,1031,117,,,,,,,,,117,,,
20200603,VA,46905,14647,6614,,,,,,10538,15106,15257,15500,16148,1428,787,286,,,,,,169,186,128,1011,289
20200603,VI,70,,,,,,,,,70,,,,6,,,,,,,,,6,,,
20200603,VT,990,901,35,,12,1,,,11,30,27,859,104,55,52,,,2,,,,1,0,0,55,0
20200603,WA,22484,6150,1061,6474,1173,220,404,286,307,6409,6474,9601,6409,1135,754,33,112,101,11,9,15,23,77,112,946,77
20200603,WI,19400,10114,3726,,706,212,,,2535,2107,6535,10531,2334,616,418,153,,17,9,,,6,13,60,542,14
20200603,WV,2077,1644,142,,,,,,291,0,,,,78,58,3,,,,,,,17,,,
20200603,WY,703,338,7,80,4,241,,,18,54,80,608,54,17,,,,,,,,,17,,,
20200531,AK,460,274,13,,46,41,15,16,12,43,40,366,54,10,5,0,,2,2,1,0,0,0,0,10,0
20200531,AL,18241,6861,7534,,86,,,,776,2983,1612,12607,4021,632,318,278,,3,,,,7,26,12,543,77
20200531,AR,7253,3463,2372,,74,26,295,,485,538,1031,6222,538,133,76,46,,1,,3,,7,,5,128,0
20200531,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200531,AZ,19936,4972,733,4715,207,2970,,,543,5796,4715,9425,5796,906,444,29,142,12,170,,,14,95,142,669,95
20200531,CA,110583,15843,4137,42897,7209,161,612,617,7163,31944,42897,35742,31944,4213,1333,397,1545,591,14,28,26,32,247,1545,2421,247
20200531,CO,26378,8989,1540,9730,685,131,108,168,237,4787,9730,11858,4787,1445,919,97,280,54,7,6,9,6,63,280,1098,63
20200531,CT,42201,14247,5355,7434,609,,,,222,14194,7434,14247,14194,3944,2879,582,340,37,,,,13,66,340,2879,66
20200531,DC,8801,1346,4097,,106,26,22,,2232,972,2328,4927,1546,466,52,349,54,7,,,,4,0,54,412,0
20200531,DE,9498,2730,2520,2623,141,,,,480,1004,2623,5871,1004,366,220,97,23,1,,,,4,21,23,322,21
20200531,FL,56163,15255,10782,19598,,,,,2112,8416,19598,26202,10363,2451,1228,520,543,,,,,80,80,543,1730,178
20200531,GA,47063,11660,15064,5936,667,36,31,,976,12693,5936,23667,17460,2053,916,1001,83,31,3,4,,5,10,83,1947,23
20200531,GU,175,6,,,82,,81,,3,3,,,,5,,,,,,,,,5,,,5
20200531,HI,652,200,6,,224,,109,54,12,47,,,,17,,,,,,,,,17,,,
20200531,IA,19619,11380,2158,,1765,,,,4316,,5101,11183,3335,535,411,26,,26,,,,69,,32,422,74
20200531,ID,2839,1460,46,,44,34,7,134,308,803,603,1347,888,82,79,1,,2,,,,,0,4,78,0
20200531,IL,120260,23426,19939,37707,3465,191,294,,4420,30818,37707,51735,30818,5390,2324,1588,1050,257,8,4,,39,39,1050,4220,120
20200531,IN,34574,14797,4529,,484,,,,5912,8850,3941,11720,18911,1967,1272,298,,9,,,,239,147,35,1101,830
20200531,KS,9719,6000,959,,601,51,,,250,1858,4183,3832,1704,208,138,59,,4,1,,,1,5,21,178,9
20200531,KY,9704,5082,1007,,361,6,8,380,,2860,1012,5588,3104,431,305,68,,6,,,6,,46,9,356,66
20200531,LA,39916,,,,,,,,,39916,,,,2791,1158,1468,,21,2,2,,19,121,51,2273,467
20200531,MA,96965,25307,8726,18132,1842,,,,4460,38592,18132,40335,38592,6846,2861,342,431,130,,,,225,2854,431,3558,2854
20200531,MD,52778,10299,15188,13377,997,,,,2654,10263,13377,29138,10263,2532,1075,1035,233,99,,,,31,59,233,2240,59
20200531,ME,2325,1303,350,,29,3,,10,49,581,61,1469,795,89,,,,,,,,,89,,,
20200531,MI,57397,21236,17793,,1147,286,,4591,2869,9183,4017,36160,17219,5491,2800,2196,,54,27,,109,109,219,109,4447,878
20200531,MN,24850,8529,5569,,1397,204,47,476,2929,5699,4908,13774,6168,1040,634,62,,26,12,0,4,6,296,25,675,340
20200531,MO,13147,5654,4142,,,,,312,774,2256,1083,8730,3332,772,443,272,,,,,7,18,29,16,658,96
20200531,MP,22,,,,,,,,,22,,,,2,,,,,,,,,2,,,
20200531,MS,15501,4392,8363,878,56,664,,,534,614,878,12100,2523,734,316,374,10,0,28,,,4,2,10,689,35
20200531,MT,515,441,2,,1,53,,,4,14,21,466,28,16,12,,,,4,,,,,,,
20200531,NC,28589,11370,6266,,605,205,77,,2583,7483,7575,12324,8690,886,498,288,,11,4,2,,37,46,48,697,141
20200531,ND,2577,,,,,,,,,2577,,,,61,,,,,,,,,61,,,
20200531,NE,14101,,,,,,,,,14101,,,,170,,,,,,,,,170,,,
20200531,NH,4651,1981,150,233,80,,,,253,1954,233,2464,1954,245,88,0,4,0,,,,10,143,4,98,143
20200531,NJ,160445,31593,15376,26773,4504,,,,10715,71484,26773,62188,71484,11698,6014,2087,2200,621,,,,384,776,2200,9106,776
20200531,NM,7689,910,187,1846,48,4433,,,,265,1846,5578,265,356,,,,,,,,,356,,,
20200531,NV,8593,2026,678,2348,657,45,,,,2839,2348,3406,2839,421,194,52,67,62,3,,,,66,67,311,66
20200531,NY,370770,,,,,,,,,370770,,,,23905,7755,5723,5958,1565,,,,1726,1178,5958,16769,1178
20200531,OH,35513,18091,8852,,937,39,95,1350,2575,3574,2555,24120,8838,2155,1697,367,,19,,,25,12,34,39,2066,50
20200531,OK,6506,4210,619,,172,405,,,263,837,1248,4203,1055,334,255,27,,2,22,,,8,20,10,289,35
20200531,OR,4243,1946,97,,139,69,53,73,1166,700,1317,2238,688,153,109,6,,7,3,1,2,10,15,14,116,23
20200531,PA,71926,19847,8777,,1035,,,,437,41830,5000,13100,53826,5555,3958,1116,,133,,,,257,91,304,5160,91
20200531,PR,3776,,,,,,,,,3776,,,,136,,,,,,,,,136,,,
20200531,RI,14928,5374,1940,6717,,,,447,597,,6717,8358,,716,588,43,78,,,,0,7,,78,638,
20200531,SC,11861,4243,4445,,202,,,,606,2464,1113,7184,3563,494,234,196,,4,,,,4,53,9,388,96
20200531,SD,4993,1539,906,881,580,493,,,594,0,881,4112,0,62,,,,,,,,,62,,,
20200531,TN,23006,9934,5202,,411,,,,2799,4660,4930,11275,6801,364,203,127,,7,,,,18,9,23,321,20
20200531,TX,64287,4107,2360,5923,498,,,,96,51303,5923,7061,51303,1672,183,67,122,6,,,,1,1293,122,257,1293
20200531,UT,9797,3645,318,,240,337,386,,1125,963,3859,4975,963,113,,,,,,,,,113,,,
20200531,VA,44607,13744,6266,,,,,,9905,14692,14097,14650,15860,1375,751,282,,,,,,165,177,125,975,275
20200531,VI,69,,,,,,,,,69,,,,6,,,,,,,,,6,,,
20200531,VT,981,893,34,,11,1,,,12,30,27,851,103,55,51,,,2,,,,2,0,0,55,0
20200531,WA,21702,5977,1030,5981,1145,211,374,271,288,6425,5981,9296,6425,1118,721,33,91,96,9,9,13,23,123,91,904,123
20200531,WI,18403,9565,3534,,681,204,,,2321,2098,6164,9999,2240,592,398,148,,16,9,,,7,14,55,517,20
20200531,WV,1953,1571,138,,,,,,301,0,,,,75,58,3,,,,,,,14,,,
20200531,WY,693,322,8,79,4,234,,,18,54,79,586,54,16,,,,,,,,,16,,,
20200527,AK,412,264,10,,46,36,14,16,12,14,39,351,22,10,5,0,,2,2,1,0,0,0,0,10,0
20200527,AL,16032,6273,6730,,82,,,,653,2294,1380,11438,3214,583,296,256,,3,,,,7,21,12,502,69
20200527,AR,6277,3012,2194,,62,22,190,,358,439,673,5604,439,120,65,45,,1,,3,,6,,3,117,0
20200527,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200527,AZ,17262,3548,555,3572,194,2063,,,400,6930,3572,6760,6930,831,341,23,131,11,136,,,13,176,131,524,176
20200527,CA,98980,14640,3797,37768,6716,139,587,574,5026,29733,37768,31479,29733,3884,1241,369,1383,539,14,28,24,35,251,1383,2250,251
20200527,CO,24767,8661,1483,9032,661,116,99,170,225,4316,9032,11415,4316,1392,890,94,268,53,7,5,10,7,53,268,1066,53
20200527,CT,41288,13951,5248,7316,596,,,,220,13823,7316,13951,13823,3803,2764,560,334,36,,,,13,71,334,2764,71
20200527,DC,8406,1293,3839,,104,24,20,,2051,1075,2138,4630,1638,445,50,335,49,7,,,,4,0,49,396,0
20200527,DE,9096,2645,2430,2518,135,,,,465,903,2518,5675,903,344,211,85,23,1,,,,4,20,23,301,20
20200527,FL,51283,14569,10135,18127,,,,,1994,6458,18127,24829,8327,2319,1158,492,509,,,,,80,80,509,1636,174
20200527,GA,44638,11215,14609,5385,638,35,26,,955,11775,5385,22701,16552,1933,850,932,81,29,3,2,,8,28,81,1803,49
20200527,GU,171,,,,75,,72,,24,,,,,5,,,,,,,,,5,,,5
20200527,HI,644,162,6,,198,,102,114,12,50,,,,17,,,,,,,,,17,,,
20200527,IA,18445,10514,2213,,1660,,,,4058,,4795,10514,3135,496,381,24,,14,4,9,,,59,29,401,69
20200527,ID,2731,1432,45,,44,29,5,120,293,758,560,1329,841,82,79,1,,2,,,,,0,4,78,0
20200527,IL,114306,22289,19135,35369,3319,182,282,,4179,29551,35369,49386,29551,5083,2166,1517,984,247,7,4,,36,36,984,3977,122
20200527,IN,32437,14272,4411,,454,,,,5644,7655,3600,11190,17613,1871,1227,282,,9,,,,220,130,31,1049,789
20200527,KS,9337,5717,937,,582,51,,,230,1820,3972,3718,1647,205,136,59,,4,1,,,1,4,21,177,7
20200527,KY,9077,4755,936,,357,5,5,350,,2669,908,5253,2916,400,279,66,,7,,,5,,43,10,326,64
20200527,LA,38497,,,,,,,,,38497,,,,2722,1158,1468,,21,2,2,,19,52,51,2273,398
20200527,MA,94220,24402,8385,16959,1790,,,,4239,38441,16959,38816,38441,6547,2717,333,405,117,,,,216,2762,405,3383,2762
20200527,MD,48423,9575,14217,11956,917,,,,2341,9417,11956,27050,9417,2392,1007,980,211,91,,,,27,76,211,2105,76
20200527,ME,2137,1303,350,,29,3,,10,49,393,61,1469,607,81,,,,,,,,,81,,,
20200527,MI,55608,20574,17238,,1112,278,,4448,2780,9453,3892,35033,16682,5334,2720,2133,,53,26,,106,106,213,106,4320,906
20200527,MN,22464,7704,5121,,1176,176,43,424,2613,5207,4255,12413,5796,932,583,57,,21,10,0,4,5,252,22,619,291
20200527,MO,12492,5319,3978,,,,,307,720,2159,1004,8268,3218,696,401,254,,,,,4,18,18,14,597,84
20200527,MP,22,,,,,,,,,22,,,,2,,,,,,,,,2,,,
20200527,MS,14044,4052,7556,784,53,554,,,456,589,784,11088,2172,670,287,347,9,0,25,,,2,0,9,634,27
20200527,MT,481,437,2,,1,32,,,4,5,19,443,19,16,12,,,,4,,,,,,,
20200527,NC,24628,9804,5646,,532,184,64,,2079,6319,6116,11109,7403,794,443,266,,10,3,1,,30,41,40,622,132
20200527,ND,2439,,,,,,,,,2439,,,,56,,,,,,,,,56,,,
20200527,NE,12976,,,,,,,,,12976,,,,163,,,,,,,,,163,,,
20200527,NH,4286,1981,150,233,80,,,,253,1589,233,2464,1589,223,88,0,4,0,,,,10,121,4,98,121
20200527,NJ,156628,30504,14898,25657,4294,,,,10188,71087,25657,59884,71087,11339,5835,2029,2125,597,,,,369,384,2125,8830,384
20200527,NM,7252,865,187,1696,49,4178,,,,277,1696,5279,277,329,,,,,,,,,329,,,
20200527,NV,8113,1902,610,2025,605,45,,,,2926,2025,3162,2926,402,186,51,61,60,2,,,,42,61,299,42
20200527,NY,364965,,,,,,,,,364965,,,,23532,7635,5646,5850,1546,,,,1723,1132,5850,16550,1132
20200527,OH,33439,17219,8491,,818,32,94,1208,2209,3368,2282,22554,8603,2044,1627,355,,16,,,22,8,15,35,1986,23
20200527,OK,6229,4036,584,,163,380,,,248,818,1208,4118,903,322,249,27,,2,21,,,7,16,9,284,29
20200527,OR,4038,1946,97,,139,69,53,73,1166,495,1317,2238,483,148,109,6,,7,3,1,2,10,10,14,116,18
20200527,PA,69417,18760,8427,,976,,,,402,40852,,,,5265,3615,1010,,125,,,,234,281,268,4716,281
20200527,PR,3397,,,,,,,,,3397,,,,129,,,,,,,,,129,,,
20200527,RI,14353,5310,1865,6315,,,,430,574,,6315,8179,,654,537,39,72,,,,0,6,,72,582,
20200527,SC,10623,3950,4138,,188,,,,470,1876,935,6831,2855,466,176,223,,4,,,,4,61,4,359,98
20200527,SD,4710,1434,895,819,555,440,,,567,0,819,3891,0,54,,,,,,,,,54,,,
20200527,TN,21306,8465,4383,,397,,,,2316,5745,4118,10507,6681,353,199,121,,7,,,,17,9,22,313,18
20200527,TX,57921,4065,2315,5873,498,,,,96,45074,5873,6974,45074,1562,181,67,122,6,,,,2,1184,122,256,1184
20200527,UT,8706,3350,281,,208,309,334,,986,805,3363,4538,805,105,,,,,,,,,105,,,
20200527,VA,40249,12659,5732,,,,,,8914,12944,12705,13559,13985,1281,706,261,,,,,,149,165,114,917,250
20200527,VI,69,,,,,,,,,69,,,,6,,,,,,,,,6,,,
20200527,VT,971,884,30,,11,1,,,12,33,27,838,106,54,50,,,2,,,,2,0,0,54,0
20200527,WA,20406,5841,1012,5587,1122,195,352,265,274,5758,5587,9061,5758,1095,688,31,88,92,8,7,13,21,147,88,860,147
20200527,WI,16462,8576,3234,,618,186,,,2092,1756,5470,9154,1838,539,361,141,,14,9,,,2,12,47,480,12
20200527,WV,1851,1494,130,,,,,,275,0,,,,74,58,3,,,,,,,13,,,
20200527,WY,653,316,7,73,5,210,,,18,54,73,556,54,14,,,,,,,,,14,,,
20200524,AK,408,263,10,,46,33,14,15,12,15,39,348,21,10,,,,,,,,,10,,,10
20200524,AL,14478,5796,5972,,79,,,,581,2047,1221,10385,2870,551,281,239,,3,,,,7,21,12,471,68
20200524,AR,5922,2862,2110,,61,22,172,,321,374,544,5378,374,116,64,44,,1,,2,,5,,3,113,0
20200524,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200524,AZ,16339,3452,529,3312,181,1929,,,382,6554,3312,6473,6554,800,335,23,126,11,132,,,12,161,126,513,161
20200524,CA,92710,14218,3660,35760,6518,126,565,562,3780,27521,35760,29429,27521,3774,1228,360,1357,528,14,28,24,35,200,1357,2217,200
20200524,CO,24174,8472,1448,8763,647,113,99,166,215,4244,8763,11160,4244,1332,851,92,256,51,7,3,9,7,51,256,1020,51
20200524,CT,40468,13557,5156,7185,589,,,,215,13647,7185,13557,13647,3693,2689,542,324,36,,,,13,72,324,2689,72
20200524,DC,8110,1255,3757,,103,22,20,,1961,992,2058,4529,1523,432,46,326,49,7,,,,4,0,49,383,0
20200524,DE,8809,2523,2337,2431,127,,,,449,942,2431,5436,942,326,198,79,24,1,,,,4,20,24,282,20
20200524,FL,50867,14152,9759,17365,,,,,1949,7642,17365,24038,9464,2237,1120,474,488,,,,,77,78,488,1580,169
20200524,GA,42902,10674,14141,4857,597,35,22,,927,11649,4857,21702,16343,1827,799,889,76,28,3,2,,6,24,76,1709,42
20200524,GU,166,,,,72,,71,,23,,,,,5,,,,,,,,,5,,,5
20200524,HI,643,162,6,,198,,102,114,12,49,,,,17,,,,,,,,,17,,,
20200524,IA,17250,9833,2070,,1725,,,,3622,,4485,9833,2932,456,346,22,,13,4,9,,,54,22,369,63
20200524,ID,2626,1403,41,,44,25,3,93,270,743,502,1299,824,79,75,1,,2,,,,,1,4,74,1
20200524,IL,110304,21659,18605,34106,3234,181,278,,4037,28204,34106,47994,28204,4856,2070,1469,923,236,7,3,,36,36,923,3821,112
20200524,IN,31376,14025,4361,,439,,,,5428,7153,3482,10950,16974,1824,1200,277,,9,,,,213,122,27,1028,767
20200524,KS,8958,5425,911,,562,37,,,212,1811,3769,3551,1638,185,117,56,,3,1,,,1,7,15,158,12
20200524,KY,8571,4598,903,,353,6,6,331,,2374,852,5090,2629,391,273,66,,6,,,6,,40,9,320,62
20200524,LA,37169,,,,,,,,,37169,,,,2690,1092,1418,,21,2,2,,19,136,47,2142,501
20200524,MA,92675,23817,8155,16681,1760,,,,4077,38182,16681,37809,38182,6372,2631,318,401,114,,,,210,2695,401,3273,2695
20200524,MD,46313,9232,13762,11383,889,,,,2272,8775,11383,26155,8775,2277,957,936,198,87,,,,28,71,198,2008,71
20200524,ME,2055,1145,235,,28,3,,4,42,598,54,1212,789,78,,,,,,,,,78,,,
20200524,MI,54679,20231,16950,,1093,273,,4374,2733,9295,3280,34447,16950,5228,2666,2091,,52,26,,104,104,209,104,4234,888
20200524,MN,20573,6982,4683,,1001,153,34,377,2270,5073,3666,11240,5667,869,543,51,,20,10,0,4,4,237,19,577,273
20200524,MO,11988,5115,3860,,,,,294,678,2031,965,7982,3039,681,390,250,,,,,4,18,18,14,584,82
20200524,MP,22,,,,,,,,,22,,,,2,,,,,,,,,2,,,
20200524,MS,13252,3859,7121,722,51,485,,,539,475,722,10436,2094,625,268,327,8,0,21,,,1,0,8,599,18
20200524,MT,479,437,2,,1,30,,,5,4,19,441,19,16,12,,,,4,,,,,,,
20200524,NC,23222,9266,5412,,491,177,59,,1912,5905,5557,10649,7016,744,413,253,,9,2,1,,27,39,34,590,120
20200524,ND,2418,,,,,,,,,2418,,,,53,,,,,,,,,53,,,
20200524,NE,12134,,,,,,,,,12134,,,,150,,,,,,,,,150,,,
20200524,NH,4149,1981,150,233,80,,,,253,1452,233,2464,1452,209,88,0,4,0,,,,10,107,4,98,107
20200524,NJ,154154,29952,14600,25130,4216,,,,9566,70690,25130,58334,70690,11133,5749,1992,2078,581,,,,366,734,2078,8688,734
20200524,NM,6943,825,181,1592,45,4015,,,,285,1592,5066,285,317,,,,,,,,,317,,,
